,Station Names,YEAR,Max Temp,Min Temp,Rainfall,Relative Humidity,Wind Speed,Cloud Coverage,Bright Sunshine,Amon_area,Amon_production,Aus_area,Aus_production,Jute_area,Jute_production,Boro_Area,Boro_Production
1182,Ishurdi,1975,36.03333333,20.0,149.58333330000005,71.33333333,2.508333333,3.616666667,6.606034482999999,,,,,,,,
1183,Jessore,1975,33.79166667,20.48333333,103.5833333,74.5,2.5,3.525,7.091666667,606000.0,272120,689660,263875.0,107565.0,343200,34160.0,35800.0
1184,Khepupara,1975,34.00833333,22.00833333,197.3333333,80.33333333,3.05,4.116666667,6.048397436,,,,,,,,
1185,Khulna,1975,32.2,21.75833333,131.8333333,78.91666667,1.225,3.25,6.618888889,887195.0,403025,108965,53135.0,28190.0,66020,53970.0,35120.0
1186,Maijdee Court,1975,32.21666667,21.45,274.9166667,80.75,0.966666667,2.916666667,6.297413793,,,,,,,,
1187,Mymensingh,1975,34.00833333,20.61666667,38.83333333,77.83333333,0.216666667,3.4,5.892619047999999,977645.0,543010,767605,319040.0,213290.0,523100,162505.0,106425.0
1188,Patuakhali,1975,32.64166667,21.01666667,168.25,77.58333333,1.5083333330000002,3.625,5.734195402,587250.0,232465,132320,29265.0,1130.0,1810,29540.0,31085.0
1189,Rajshahi,1975,33.7,21.00833333,95.33333333,71.0,0.7416666670000001,2.75,6.820238095,1074320.0,449695,425855,154075.0,44200.0,107185,126005.0,104125.0
1190,Rangamati,1975,33.1,22.39166667,204.6666667,78.5,1.591666667,3.991666667,6.455864198,,,,,,,,
1191,Rangpur,1975,30.93333333,19.75833333,146.91666669999995,88.16666667,0.6083333329999999,3.108333333,6.424761905,1276235.0,692540,989435,295575.0,257070.0,568795,58800.0,49675.0
1192,Sandwip,1975,30.35,22.25833333,279.0833333,83.33333333,1.5666666669999998,3.233333333,6.600617284,,,,,,,,
1193,Satkhira,1975,34.44166667,21.33333333,136.91666669999998,72.16666667,1.041666667,3.5333333330000003,6.538611111,,,,,,,,
1194,Maulavibazar,1975,33.175,18.875,125.75,81.41666667,0.525,2.841666667,6.355654762,,,,,,,,
1195,Sylhet,1975,32.3,20.10833333,353.0,78.41666667,1.091666667,4.166666667,7.45,941960.0,443240,396310,200985.0,15140.0,46175,650845.0,406080.0
1196,Barisal,1976,33.73333333,20.825,153.75,82.5,0.933333333,3.491666667,6.891666667000001,,,,,,,,
1197,Bhola,1976,33.425,20.525,202.75,83.5,0.558333333,3.1,5.327777778,,,,,,,,
1198,Bogra,1976,35.21666667,20.53333333,156.83333330000005,74.0,1.108333333,2.708333333,8.475,560625.0,292430,306850,97165.0,33490.0,91375,54035.0,38750.0
1199,Chandpur,1976,33.70833333,22.14166667,78.16666667,79.0,1.925,1.733333333,5.478603604,,,,,,,,
1200,Chittagong,1976,33.31666667,21.1,236.5833333,79.5,3.4,3.225,6.941666667000001,567500.0,383375,207375,137855.0,305.0,770,195320.0,187955.0
1201,Comilla,1976,32.73333333,20.93333333,163.75,73.41666667,2.641666667,3.583333333,6.583838384,876395.0,481915,477490,193045.0,71745.0,263975,239990.0,218920.0
1202,Cox's Bazar,1976,32.075,21.54166667,285.0833333,79.75,2.016666667,3.55,8.016666667,,,,,,,,
1203,Dhaka,1976,33.33333333,21.25,186.5,76.0,1.175,3.608333333,8.166666667000001,703365.0,357875,414945,152100.0,95395.0,350630,231935.0,216165.0
1204,Dinajpur,1976,31.33333333,19.78333333,144.0,74.08333333,0.7333333329999999,2.866666667,6.339,802370.0,420695,475230,178225.0,67385.0,170015,11870.0,10235.0
1205,Faridpur,1976,33.65833333,21.21666667,143.66666669999995,78.33333333,1.091666667,3.358333333,6.607183908,716635.0,244135,585000,171920.0,114275.0,383355,66545.0,60715.0
1206,Feni,1976,33.825,21.6,265.6666667,80.58333333,0.6333333329999999,3.633333333,6.332183907999999,,,,,,,,
1207,Noakhali,1976,34.09166667,22.225,306.0833333,79.58333333,1.641666667,3.425,6.462356322000001,710485.0,320755,395450,166325.0,10870.0,31910,175475.0,170065.0
1208,Ishurdi,1976,34.45833333,19.475,217.4166667,70.16666667,2.275,3.008333333,6.606034482999999,,,,,,,,
1209,Jessore,1976,35.13333333,20.39166667,98.25,74.5,2.175,3.05,6.85,604170.0,291460,710400,275895.0,68890.0,233575,22170.0,21155.0
1210,Khepupara,1976,35.54166667,22.26666667,186.0833333,79.08333333,3.183333333,3.916666667,6.048397436,,,,,,,,
1211,Khulna,1976,34.30833333,22.15833333,160.66666669999995,72.91666667,1.4333333330000002,3.291666667,6.618888889,972010.0,481750,105785,45630.0,15035.0,42970,44700.0,28660.0
1212,Maijdee Court,1976,30.64166667,21.475,274.9166667,80.41666667,1.041666667,3.366666667,6.297413793,,,,,,,,
1213,Mymensingh,1976,32.99166667,19.95,211.1666667,77.83333333,0.125,3.341666667,5.892619047999999,1068510.0,622035,782910,330305.0,180785.0,553960,177240.0,113680.0
1214,Patuakhali,1976,32.10833333,21.99166667,189.0833333,81.25,1.4,3.516666667,5.734195402,607385.0,299115,113145,36530.0,1105.0,1935,42320.0,43365.0
1215,Rajshahi,1976,34.125,21.075,118.9166667,71.0,0.4916666670000001,2.55,6.820238095,1069450.0,454840,454860,163535.0,41715.0,26820,129060.0,101630.0
1216,Rangamati,1976,33.24166667,21.975,252.5,79.16666667,1.791666667,3.758333333,6.455864198,,,,,,,,
1217,Rangpur,1976,30.93333333,19.75833333,157.91666669999995,89.33333333,0.666666667,2.991666667,6.424761905,1317170.0,702755,1045000,327575.0,283565.0,796305,55660.0,40970.0
1218,Sandwip,1976,31.26666667,21.875,327.0833333,83.41666667,1.4,3.075,6.600617284,,,,,,,,
1219,Satkhira,1976,34.70833333,21.56666667,115.5833333,73.83333333,0.875,3.016666667,6.538611111,,,,,,,,
1220,Maulavibazar,1976,32.75,18.85833333,246.0,81.41666667,0.233333333,2.133333333,6.355654762,,,,,,,,
1221,Sylhet,1976,32.35833333,20.09166667,377.3333333,78.91666667,0.691666667,3.9,7.233333332999999,1110660.0,544495,469030,251605.0,13335.0,27285,650250.0,417850.0
1222,Barisal,1977,32.75833333,21.18333333,155.16666669999995,82.33333333,1.025,3.708333333,6.65,,,,,,,,
1223,Bhola,1977,32.80833333,21.16666667,239.5833333,84.25,0.466666667,3.841666667,5.327777778,,,,,,,,
1224,Bogra,1977,34.125,20.85,123.25,76.25,1.141666667,3.166666667,7.6,580140.0,310745,292250,105640.0,45690.0,115265,24065.0,19685.0
1225,Chandpur,1977,32.14166667,21.58333333,153.58333330000005,79.0,1.158333333,3.016666667,5.883333333,,,,,,,,
1226,Chittagong,1977,32.675,21.01666667,207.0833333,81.33333333,1.716666667,3.883333333,7.233333332999999,561400.0,383330,124050,64520.0,305.0,770,220335.0,185430.0
1227,Comilla,1977,32.225,20.75,177.08333330000005,77.58333333,2.966666667,3.466666667,6.583838384,913665.0,437165,441140,182840.0,85175.0,246155,208290.0,177030.0
1228,Cox's Bazar,1977,31.6,21.525,328.8333333,79.83333333,1.991666667,3.85,7.341666667,,,,,,,,
1229,Dhaka,1977,32.8,21.18333333,155.08333330000005,78.33333333,1.25,3.991666667,7.25,730900.0,316265,406025,154110.0,140460.0,523270,233740.0,203730.0
1230,Dinajpur,1977,31.33333333,19.775,144.0,74.08333333,0.7416666670000001,2.866666667,6.339,808620.0,433845,498780,198530.0,62430.0,148485,12485.0,11215.0
1231,Faridpur,1977,33.38333333,21.275,153.25,78.33333333,0.791666667,3.325,6.607183908,753500.0,224300,599775,143650.0,134990.0,510850,42625.0,38730.0
1232,Feni,1977,33.41666667,21.4,264.3333333,81.33333333,0.575,3.683333333,6.332183907999999,,,,,,,,
1233,Noakhali,1977,31.775,22.26666667,282.8333333,81.91666667,1.55,3.541666667,6.462356322000001,731215.0,395385,386670,208840.0,13035.0,35715,153390.0,132915.0
1234,Ishurdi,1977,34.95833333,19.99166667,228.5,73.58333333,1.483333333,3.525,6.606034482999999,,,,,,,,
1235,Jessore,1977,34.4,20.65833333,125.0,76.5,2.225,3.466666667,6.825,621995.0,280945,676210,253420.0,143470.0,460430,18640.0,18955.0
1236,Khepupara,1977,32.83333333,22.13333333,214.0833333,80.08333333,3.083333333,4.391666667,6.048397436,,,,,,,,
1237,Khulna,1977,33.725,22.05,139.33333330000002,78.91666667,1.2,3.566666667,6.618888889,964425.0,471210,106535,47180.0,33150.0,97625,31175.0,18595.0
1238,Kutubdia,1977,32.51551724,22.27701149,157.5,81.61190476,2.525,3.5022988510000004,7.004722222000001,,,,,,,,
1239,Madaripur,1977,33.06666667,20.7,188.25,80.33333333,1.341666667,3.7,5.645833333,,,,,,,,
1240,Maijdee Court,1977,30.64166667,21.46666667,247.6666667,80.41666667,1.041666667,3.366666667,6.297413793,,,,,,,,
1241,Mymensingh,1977,30.93333333,20.63333333,237.25,77.41666667,2.883333333,3.758333333,5.892619047999999,,,752800,338320.0,230850.0,635510,154410.0,86165.0
1242,Patuakhali,1977,32.88333333,21.225,270.0,81.25,1.95,4.675,5.734195402,609500.0,303550,124450,49675.0,1250.0,1900,11460.0,8920.0
1243,Rajshahi,1977,34.7,20.975,159.83333330000005,75.91666667,1.05,3.208333333,6.820238095,1085795.0,472285,497060,177765.0,52455.0,150595,105800.0,94660.0
1244,Rangamati,1977,32.925,21.5,212.75,81.83333333,1.958333333,4.216666667,6.455864198,,,,,,,,
1245,Rangpur,1977,30.93333333,19.75833333,168.16666669999995,80.16666667,0.725,3.316666667,6.424761905,1302095.0,683845,994935,334430.0,322825.0,966725,31040.0,19220.0
1246,Sandwip,1977,31.49166667,22.01666667,349.6666667,85.0,1.425,3.525,6.600617284,,,,,,,,
1247,Satkhira,1977,34.74166667,21.68333333,172.0,77.08333333,0.791666667,3.358333333,6.538611111,,,,,,,,
1248,Khagrachari,1977,31.79166667,21.125,263.75,79.53009259,1.866666667,3.85,6.091666667,,,,,,,,
1249,Maulavibazar,1977,33.14166667,19.05833333,236.4166667,86.08333333,0.525,1.975,6.355654762,,,,,,,,
1250,Sylhet,1977,32.05,20.00833333,328.5833333,80.33333333,0.933333333,4.325,6.358333332999999,907990.0,432305,200000,61270.0,12220.0,24320,300000.0,149875.0
1251,Teknaf,1977,32.125,21.08333333,350.8333333,73.91666667,2.308333333,3.833333333,6.916666667,,,,,,,,
1252,Barisal,1978,33.325,20.7,209.6666667,79.33333333,0.841666667,3.325,6.691666667000001,,,,,,,,
1253,Bhola,1978,33.31666667,20.88333333,239.8333333,80.83333333,0.525,3.391666667,5.327777778,,,,,,,,
1254,Bogra,1978,33.85833333,20.29166667,157.0,76.25,1.133333333,3.075,7.733333332999999,600340.0,324910,289425,103635.0,48780.0,130433,54570.0,55210.0
1255,Chandpur,1978,31.21666667,21.70833333,160.16666669999995,79.0,1.05,2.875,5.508333333,,,,,,,,
1256,Chittagong,1978,32.88333333,21.00833333,208.75,77.33333333,3.4083333330000003,3.95,6.958333333,572800.0,400395,224980,163640.0,190.0,503,219450.0,208665.0
1257,Comilla,1978,31.04166667,20.9,176.91666669999995,80.08333333,1.55,3.433333333,6.583838384,919125.0,505045,459425,220465.0,80455.0,867915,208600.0,187195.0
1258,Cox's Bazar,1978,32.33333333,21.41666667,266.0,77.33333333,1.6333333330000002,3.491666667,8.008333333,,,,,,,,
1259,Dhaka,1978,33.79166667,20.71666667,187.5833333,75.16666667,1.083333333,3.808333333,6.933333332999999,711320.0,344075,394620,162935.0,153155.0,566686,238700.0,214495.0
1260,Dinajpur,1978,31.33333333,19.775,144.0,74.08333333,0.7416666670000001,2.866666667,6.339,805740.0,438385,458780,167045.0,70310.0,194448,14680.0,13960.0
1261,Faridpur,1978,33.25833333,20.91666667,123.25,75.91666667,0.525,3.1,6.607183908,710095.0,242345,554605,118205.0,173910.0,537371,51345.0,51135.0
1262,Feni,1978,34.325,21.01666667,211.6666667,76.16666667,0.433333333,3.258333333,6.332183907999999,,,,,,,,
1263,Noakhali,1978,32.475,22.28333333,293.0833333,77.08333333,1.6916666669999998,2.866666667,6.462356322000001,725785.0,452260,312290,166645.0,9500.0,20710,157430.0,138630.0
1264,Ishurdi,1978,34.45,19.90833333,115.9166667,72.16666667,1.9,3.516666667,6.606034482999999,,,,,,,,
1265,Jessore,1978,32.36666667,20.74166667,119.8333333,77.25,1.841666667,3.575,6.816666667000001,653325.0,307545,637130,273115.0,175985.0,544843,23550.0,26600.0
1266,Khepupara,1978,35.20833333,22.19166667,221.5,76.0,3.241666667,3.941666667,6.048397436,,,,,,,,
1267,Khulna,1978,33.925,21.81666667,165.58333330000005,76.91666667,0.8583333329999999,3.05,6.618888889,960385.0,485360,109320,46255.0,44665.0,114835,44885.0,32285.0
1268,Kutubdia,1978,32.51551724,22.27701149,214.3333333,81.61190476,1.791666667,3.5022988510000004,7.004722222000001,,,,,,,,
1269,Madaripur,1978,33.45833333,19.95,145.66666669999995,77.83333333,1.008333333,3.716666667,5.645833333,,,,,,,,
1270,Maijdee Court,1978,31.375,20.95833333,247.6666667,80.41666667,1.091666667,3.583333333,6.297413793,,,,,,,,
1271,Mymensingh,1978,33.275,20.06666667,160.33333330000005,76.16666667,1.808333333,3.7,5.892619047999999,1084605.0,566470,714730,304055.0,267540.0,748222,174235.0,126445.0
1272,Patuakhali,1978,33.3,21.24166667,264.5833333,76.33333333,1.625,4.133333333,5.734195402,607165.0,325435,139115,47395.0,1200.0,1713,27450.0,24895.0
1273,Rajshahi,1978,33.05833333,20.45,144.5,74.58333333,1.6166666669999998,3.175,6.820238095,1064535.0,492325,477060,181435.0,63185.0,186289,104650.0,95995.0
1274,Rangamati,1978,33.05833333,22.18333333,197.75,77.66666667,1.666666667,3.816666667,6.455864198,,,,,,,,
1275,Rangpur,1978,33.18333333,20.175,178.75,76.58333333,0.75,3.216666667,6.424761905,1307100.0,717960,976000,329220.0,334025.0,1042640,58760.0,46265.0
1276,Sandwip,1978,31.7,21.825,232.5833333,81.66666667,1.175,3.2,6.600617284,,,,,,,,
1277,Satkhira,1978,34.6,21.525,176.5,74.91666667,0.908333333,3.358333333,6.538611111,,,,,,,,
1278,Khagrachari,1978,32.86666667,20.58333333,317.75,73.08333333,1.991666667,3.708333333,5.258333333,,,,,,,,
1279,Maulavibazar,1978,33.33333333,17.88333333,195.5,81.41666667,0.525,1.991666667,6.355654762,,,,,,,,
1280,Sylhet,1978,33.38333333,19.83333333,283.0,76.58333333,0.983333333,4.275,7.041666667,905000.0,478980,350000,174110.0,5200.0,5200,634000.0,430125.0
1281,Teknaf,1978,32.60833333,21.05833333,286.75,69.83333333,2.775,3.608333333,6.983333332999999,,,,,,,,
1282,Barisal,2010,34.1,22.225,138.5,82.5,1.991666667,3.85,6.35,,,78403,49051.0,4926.0,20985,45265.0,157386.0
1283,Bhola,2010,33.68333333,22.29166667,147.66666669999995,83.66666667,1.066666667,3.625,6.183333332999999,,,162053,78827.0,0.0,0,23527.0,135122.0
1284,Bogra,2010,34.95833333,21.60833333,105.9166667,76.75,2.775,3.441666667,5.75,,,40894,27889.0,16957.0,76646,177597.0,463370.0
1285,Chandpur,2010,34.81666667,22.45833333,147.08333330000005,80.33333333,2.625,4.058333333,4.7,,,29625,21373.0,6209.0,23843,20525.0,162475.0
1286,Chittagong,2010,33.15,22.475,203.0833333,79.5,3.958333333,3.65,6.716666667,,,104473,102418.0,0.0,0,31666.0,169489.0
1287,Chuadanga,2010,35.07536232,20.85036232,129.4444444,79.71296296,0.917028986,3.125,6.336111111,,,25372,19735.0,39251.0,240609,16395.0,105278.0
1288,Comilla,2010,34.2,21.7,131.5,80.66666667,2.166666667,3.666666667,6.575,,,160828,137086.0,2242.0,9237,85405.0,407809.0
1289,Cox's Bazar,2010,34.14166667,22.99166667,286.5,78.33333333,3.791666667,3.491666667,7.05,,,1632,2209.0,0.0,0,16456.0,125575.0
1290,Dhaka,2010,34.24166667,22.825,126.9166667,71.0,2.716666667,3.825,5.783333333,,,2227,1353.0,14450.0,63147,8088.0,124904.0
1291,Dinajpur,2010,34.38333333,20.66666667,136.75,77.75,1.7583333330000002,3.625,6.016666667000001,,,9578,7826.0,11279.0,48951,179888.0,435378.0
1292,Faridpur,2010,34.70833333,22.05833333,162.58333330000005,78.08333333,2.366666667,3.016666667,6.608333332999999,,,32845,12374.0,118932.0,610121,2361.0,95283.0
1293,Feni,2010,33.55,21.925,225.75,79.41666667,2.15,4.183333333,6.041666667,,,29975,24875.0,0.0,0,11873.0,78097.0
1294,Noakhali,2010,33.775,22.41666667,280.6666667,81.75,2.308333333,4.525,6.4,,,110616,67155.0,0.0,0,115268.0,142813.0
1295,Ishurdi,2010,35.61666667,21.11666667,74.41666667,77.83333333,2.491666667,3.316666667,6.45,,,,,,,,
1296,Jessore,2010,35.6,21.46666667,117.4166667,77.83333333,5.35,2.975,5.0,,,80943,71742.0,33827.0,194844,61862.0,386873.0
1297,Khepupara,2010,34.15833333,22.81666667,214.0,81.41666667,3.558333333,3.591666667,6.458333333,,,,,,,,
1298,Khulna,2010,34.73333333,22.675,113.0833333,79.25,1.525,3.483333333,6.533333333,,,14517,8320.0,1526.0,6562,53749.0,106157.0
1299,Kutubdia,2010,32.80833333,23.05,225.1666667,78.08333333,2.125,3.908333333,7.283333333,,,,,,,,
1300,Madaripur,2010,34.275,21.91666667,110.8333333,81.5,0.65,3.7,6.4916666670000005,,,9877,3998.0,55697.0,324157,6749.0,111105.0
1301,Maijdee Court,2010,34.225,22.76666667,250.1666667,81.58333333,2.708333333,3.933333333,5.983333332999999,,,,,,,,
1302,Bagerhat,2010,35.08333333,22.925,139.41666669999998,80.08333333,2.666666667,3.708333333,6.65,,,16626,11051.0,784.0,4155,72037.0,112334.0
1303,Mymensingh,2010,33.8,21.4,174.58333330000005,82.5,1.716666667,3.875,5.675,,,,,,,,
1304,Patuakhali,2010,34.75833333,22.575,180.5833333,88.91666667,1.95,3.716666667,6.408333333,,,150498,94870.0,0.0,0,741.0,11282.0
1305,Rajshahi,2010,35.73333333,21.01666667,66.0,77.83333333,2.1583333330000003,3.1583333330000003,6.641666667000001,,,76695,63960.0,14149.0,77254,45299.0,176055.0
1306,Rangamati,2010,34.90833333,21.30833333,220.4166667,79.25,1.925,3.258333333,6.408333333,,,15118,9203.0,,,12174.0,18186.0
1307,Rangpur,2010,33.31666667,20.63333333,175.16666669999995,80.25,2.441666667,3.975,5.408333333,,,0,0.0,14473.0,67878,180139.0,314804.0
1308,Sandwip,2010,33.60833333,22.075,292.4166667,79.25,2.0333333330000003,3.9,6.441666667000001,,,,,,,,
1309,Satkhira,2010,34.59166667,22.44166667,107.9166667,79.5,1.766666667,3.008333333,6.325,,,8467,7425.0,12664.0,59394,41248.0,179856.0
1310,Khagrachari,2010,34.96666667,21.39166667,239.0,82.25,2.4,3.216666667,6.65,,,5891,4382.0,,,5800.0,27888.0
1311,Maulavibazar,2010,34.375,19.83333333,190.8333333,80.66666667,2.883333333,4.066666667,5.8,,,44378,39324.0,0.0,0,9308.0,98999.0
1312,Nilphamari,2010,33.55119048,20.13253968,178.8055556,76.62698413,1.979761905,3.333333333,5.902777778,,,0,0.0,19425.0,95571,94202.0,187941.0
1313,Sylhet,2010,34.35833333,21.13333333,411.5833333,77.83333333,3.233333333,4.533333333,5.483333332999999,,,85561,70719.0,0.0,0,12226.0,144976.0
1314,Tangail,2010,34.59166667,21.29166667,145.83333330000005,79.41666667,2.35,3.416666667,6.125,,,2610,907.0,,,42245.0,406308.0
1315,Teknaf,2010,33.35,22.71666667,355.3333333,82.75,2.758333333,3.516666667,5.891666667000001,,,,,,,,
1316,Barisal,2011,33.975,21.35,159.08333330000005,82.58333333,2.05,3.541666667,6.133333333,,,81759,58130.0,9353.0,31520,48144.0,149550.0
1317,Bhola,2011,33.4,21.45,167.91666669999995,83.58333333,1.425,3.208333333,5.7416666670000005,,,170659,112453.0,0.0,0,14357.0,138907.0
1318,Bogra,2011,34.325,20.95833333,143.41666669999995,77.91666667,2.6,3.325,5.858333332999999,,,54746,43404.0,43814.0,193658,138684.0,461051.0
1319,Chandpur,2011,33.85833333,21.575,177.33333330000005,80.08333333,2.2,4.066666667,5.425,,,29093,22558.0,8984.0,36655,17152.0,164887.0
1320,Chittagong (City-Ambagan),2011,34.20833333,21.78333333,260.6666667,79.0,3.366666667,3.558333333,6.411130628,,,,,,,,
1321,Chittagong,2011,32.8,21.65,258.4166667,78.25,5.766666667000001,3.55,6.742666667000001,,,108306,102394.0,0.0,0,32080.0,171963.0
1322,Chuadanga,2011,34.825,20.28333333,135.16666669999998,80.58333333,1.791666667,2.958333333,6.083333333,,,28466,23164.0,58406.0,312472,8275.0,102732.0
1323,Comilla,2011,33.39166667,21.05,157.0,80.0,1.941666667,3.416666667,6.483333332999999,,,161742,141448.0,2820.0,11421,79820.0,401849.0
1324,Cox's Bazar,2011,33.45833333,21.975,370.0,78.83333333,3.241666667,3.4083333330000003,6.516666667000001,,,12494,13572.0,0.0,0,18222.0,125430.0
1325,Dhaka,2011,33.65833333,21.93333333,148.0,71.5,2.2,3.516666667,5.283333333,,,1607,912.0,16137.0,67453,8510.0,126255.0
1326,Dinajpur,2011,33.55,20.125,137.0,78.91666667,1.6166666669999998,3.058333333,6.041666667,,,10705,8603.0,27120.0,121498,114303.0,435223.0
1327,Faridpur,2011,34.18333333,21.20833333,125.75,78.33333333,2.275,2.941666667,6.3,,,23593,8557.0,183375.0,891203,2863.0,93556.0
1328,Feni,2011,33.68333333,21.03333333,266.1666667,82.41666667,1.983333333,3.816666667,6.0,,,29604,22156.0,0.0,0,12332.0,77123.0
1329,Noakhali,2011,33.23333333,21.55,320.1666667,82.91666667,2.075,3.758333333,6.208333333,,,146057,91366.0,80.0,270,120369.0,144502.0
1330,Ishurdi,2011,34.375,20.25,144.66666669999995,79.08333333,2.225,3.266666667,6.191666667000001,,,,,,,,
1331,Jessore,2011,34.99166667,20.48333333,113.4166667,78.66666667,5.916666667,3.008333333,5.15,,,110794,106195.0,84443.0,462748,91556.0,384554.0
1332,Khepupara,2011,33.83333333,21.81666667,257.6666667,81.41666667,3.566666667,3.425,6.091666667,,,,,,,,
1333,Khulna,2011,34.70833333,21.84166667,162.33333330000005,79.91666667,1.6166666669999998,3.116666667,6.225,,,13986,8569.0,8530.0,38641,63374.0,107614.0
1334,Kutubdia,2011,32.38333333,22.18333333,324.5,79.66666667,1.966666667,3.433333333,6.941666667000001,,,,,,,,
1335,Madaripur,2011,33.86666667,21.05,134.41666669999998,81.83333333,1.083333333,2.958333333,5.983333332999999,,,6389,2317.0,75593.0,386280,5713.0,109342.0
1336,Maijdee Court,2011,33.66666667,22.00833333,269.5,81.83333333,3.275,3.741666667,5.55,,,,,,,,
1337,Bagerhat,2011,34.35833333,22.11666667,187.25,80.41666667,2.383333333,3.25,6.1166666670000005,,,23150,17208.0,6270.0,32980,68944.0,112587.0
1338,Mymensingh,2011,32.95833333,20.825,178.91666669999995,81.83333333,1.675,3.658333333,5.708333333,,,,,,,,
1339,Patuakhali,2011,34.65833333,21.59166667,201.1666667,84.58333333,1.9,3.416666667,6.225,,,164908,116945.0,0.0,0,729.0,10929.0
1340,Rajshahi,2011,34.43333333,20.25833333,122.9166667,80.25,1.991666667,2.858333333,6.266666667000001,,,97528,85089.0,24953.0,134746,29797.0,180307.0
1341,Rangamati,2011,34.1,20.35833333,196.75,79.58333333,1.8,3.266666667,6.533333333,,,14254,9280.0,,,15117.0,20376.0
1342,Rangpur,2011,33.16666667,20.34166667,161.0,80.08333333,2.1583333330000003,3.816666667,6.041666667,,,0,0.0,20705.0,104353,170452.0,316099.0
1343,Sandwip,2011,33.61666667,21.25,355.0,82.58333333,1.791666667,3.375,6.175,,,,,,,,
1344,Satkhira,2011,33.9,21.80833333,176.75,78.91666667,1.708333333,2.816666667,6.216666667,,,21273,20849.0,23592.0,119847,44761.0,180942.0
1345,Khagrachari,2011,34.36666667,20.475,313.1666667,81.08333333,2.1583333330000003,3.141666667,6.641666667000001,,,6072,4763.0,,,6275.0,25722.0
1346,Maulavibazar,2011,33.91666667,19.325,170.83333330000005,80.5,2.5333333330000003,3.525,6.075,,,69243,59875.0,0.0,0,11000.0,105247.0
1347,Nilphamari,2011,33.85833333,20.08333333,157.5,79.16666667,3.983333333,3.108333333,5.916666667,,,0,0.0,24652.0,98608,94626.0,189918.0
1348,Sylhet,2011,34.34166667,20.91666667,258.4166667,76.83333333,3.175,4.141666667,6.166666667,,,51682,40787.0,0.0,0,13227.0,160776.0
1349,Tangail,2011,33.93333333,20.75,153.25,80.16666667,2.241666667,3.225,6.016666667000001,,,2434,865.0,,,18011.0,407347.0
1350,Teknaf,2011,32.625,21.66666667,412.8333333,80.75,2.25,3.558333333,6.683333332999999,,,,,,,,
1351,Barisal,2012,34.10833333,21.60833333,134.75,82.91666667,1.875,3.783333333,5.916666667,,,86477,60966.0,9648.0,39846,56381.0,152309.0
1352,Bhola,2012,33.40833333,21.63333333,124.4166667,83.33333333,1.475,3.316666667,5.841666667,,,160173,109977.0,0.0,0,16520.0,139325.0
1353,Bogra,2012,34.64166667,21.125,95.0,75.75,2.933333333,3.5333333330000003,5.383333333,,,63314,53248.0,46830.0,202306,123304.0,458069.0
1354,Chandpur,2012,34.18333333,21.91666667,146.41666669999995,79.91666667,2.416666667,4.033333333,5.6,,,24538,24282.0,12815.0,46134,14385.0,162771.0
1355,Chittagong (City-Ambagan),2012,34.15833333,21.88333333,272.9166667,80.33333333,3.4,3.766666667,6.411130628,,,,,,,,
1356,Chittagong,2012,32.75,22.05833333,303.5833333,79.83333333,6.4916666670000005,3.55,6.742666667000001,,,111671,108080.0,0.0,0,23539.0,166150.0
1357,Chuadanga,2012,35.54166667,20.575,94.83333333,78.83333333,1.991666667,2.941666667,6.066666667000001,,,35404,37880.0,62035.0,346776,16891.0,99496.0
1358,Comilla,2012,33.2,21.31666667,160.75,80.66666667,1.958333333,3.575,6.541666667,,,172231,157418.0,4812.0,17804,71380.0,401980.0
1359,Cox's Bazar,2012,33.68333333,22.21666667,343.5833333,78.91666667,3.758333333,3.541666667,6.391666667000001,,,7804,8779.0,0.0,0,15665.0,123621.0
1360,Dhaka,2012,34.11666667,22.25,110.75,70.75,2.183333333,3.716666667,5.158333333,,,1552,927.0,15320.0,58982,4973.0,120156.0
1361,Dinajpur,2012,33.825,20.04166667,125.9166667,76.66666667,1.625,3.316666667,6.108333332999999,,,14314,15678.0,29110.0,127793,96212.0,430005.0
1362,Faridpur,2012,34.33333333,21.45833333,106.5833333,78.0,2.183333333,2.95,6.183333332999999,,,18825,5272.0,202786.0,786810,3741.0,90667.0
1363,Feni,2012,33.56666667,21.08333333,240.4166667,82.16666667,2.075,3.825,6.025,,,30420,29897.0,0.0,0,10482.0,85113.0
1364,Noakhali,2012,33.11666667,21.725,250.4166667,83.75,1.925,3.725,5.791666667,,,145880,96321.0,0.0,0,121590.0,146257.0
1365,Ishurdi,2012,35.21666667,20.54166667,88.5,78.33333333,2.1,3.308333333,6.275,,,,,,,,
1366,Jessore,2012,35.69166667,20.91666667,108.75,77.91666667,6.041666667,2.8,5.183333333,,,107093,106649.0,84598.0,355312,108750.0,385042.0
1367,Khepupara,2012,34.34166667,22.20833333,219.0,80.58333333,3.675,3.3,6.191666667000001,,,,,,,,
1368,Khulna,2012,34.85833333,22.21666667,137.08333330000002,82.83333333,1.6833333330000002,3.316666667,6.308333332999999,,,17965,10584.0,8833.0,30916,72669.0,118943.0
1369,Kutubdia,2012,32.75833333,22.175,389.75,83.08333333,1.858333333,3.633333333,6.591666667,,,,,,,,
1370,Madaripur,2012,34.03333333,21.23333333,128.8333333,81.5,0.7416666670000001,2.991666667,5.908333333,,,4742,1784.0,79133.0,311784,6636.0,104600.0
